,rate_marriage,age,yrs_married,children,religious,affairs
3371,4,22.0,0.5,0.0,1,0
3372,3,32.0,9.0,3.0,3,0
3373,4,22.0,2.5,0.0,1,0
3374,3,27.0,6.0,4.0,3,0
3375,4,22.0,2.5,1.0,3,0
3376,4,32.0,6.0,0.0,1,0
3377,5,32.0,16.5,3.0,3,0
3378,3,22.0,2.5,1.0,2,0
3379,5,27.0,6.0,0.0,3,0
3380,5,32.0,6.0,0.0,4,0
3381,5,27.0,6.0,2.0,3,0
3382,4,22.0,2.5,0.0,3,0
3383,5,42.0,23.0,3.0,2,0
3384,4,22.0,2.5,0.0,2,0
3385,5,27.0,6.0,0.0,2,0
3386,5,32.0,9.0,3.0,3,0
3387,5,42.0,23.0,4.0,1,0
3388,4,27.0,6.0,1.0,1,0
3389,5,22.0,2.5,0.0,1,0
3390,5,27.0,6.0,0.0,2,0
3391,5,27.0,2.5,1.0,3,0
3392,5,37.0,13.0,1.0,2,0
3393,4,22.0,2.5,0.0,2,0
3394,5,22.0,2.5,0.0,3,0
3395,3,22.0,6.0,1.0,2,0
3396,5,22.0,0.5,0.0,2,0
3397,4,32.0,13.0,1.0,2,0
3398,4,22.0,6.0,0.0,1,0
3399,5,22.0,2.5,0.0,1,0
3400,3,27.0,6.0,0.0,2,0
3401,3,27.0,13.0,4.0,3,0
3402,4,22.0,2.5,0.0,3,0
3403,5,27.0,6.0,2.0,2,0
3404,5,22.0,2.5,0.0,2,0
3405,4,17.5,2.5,0.0,2,0
3406,5,42.0,16.5,3.0,2,0
3407,3,27.0,6.0,2.0,2,0
3408,5,27.0,2.5,0.0,1,0
3409,5,22.0,2.5,0.0,3,0
3410,5,32.0,16.5,4.0,3,0
3411,5,27.0,0.5,0.0,3,0
3412,4,22.0,2.5,0.0,4,0
3413,5,32.0,13.0,3.0,3,0
3414,4,22.0,2.5,0.0,3,0
3415,5,27.0,2.5,0.0,1,0
3416,4,27.0,2.5,0.0,3,0
3417,5,22.0,2.5,0.0,4,0
3418,5,17.5,0.5,0.0,4,0
3419,2,27.0,9.0,1.0,1,0
3420,4,22.0,2.5,0.0,3,0
3421,4,22.0,2.5,0.0,2,0
3422,5,42.0,23.0,3.0,1,0
3423,4,22.0,2.5,1.0,3,0
3424,3,27.0,6.0,1.0,3,0
3425,5,27.0,0.5,0.0,4,0
3426,4,42.0,23.0,1.0,3,0
3427,4,32.0,16.5,3.0,3,0
3428,5,22.0,6.0,0.0,2,0
3429,4,22.0,2.5,0.0,2,0
3430,4,22.0,2.5,0.0,3,0
3431,3,27.0,9.0,2.0,1,0
3432,5,22.0,2.5,0.0,3,0
3433,5,37.0,16.5,2.0,1,0
3434,4,42.0,23.0,3.0,3,0
3435,5,27.0,2.5,0.0,2,0
3436,4,32.0,2.5,0.0,1,0
3437,3,22.0,0.5,0.0,2,0
3438,5,22.0,0.5,0.0,4,0
3439,5,42.0,23.0,5.5,3,0
3440,4,22.0,2.5,1.0,3,0
3441,4,27.0,2.5,0.0,1,0
3442,2,42.0,23.0,4.0,4,0
3443,4,22.0,2.5,0.0,4,0
3444,4,27.0,6.0,1.0,2,0
3445,5,27.0,6.0,3.0,2,0
3446,5,27.0,6.0,3.0,2,0
3447,4,27.0,6.0,2.0,3,0
3448,4,22.0,2.5,0.0,2,0
3449,4,22.0,2.5,2.0,2,0
3450,3,42.0,23.0,3.0,2,0
3451,5,22.0,0.5,0.0,2,0
3452,5,27.0,9.0,4.0,2,0
3453,5,22.0,0.5,0.0,1,0
3454,4,22.0,2.5,0.0,2,0
3455,5,17.5,0.5,0.0,3,0
3456,5,27.0,6.0,1.0,3,0
3457,2,27.0,6.0,0.0,3,0
3458,5,27.0,0.5,0.0,2,0
3459,5,22.0,2.5,0.0,1,0
3460,5,27.0,2.5,0.0,2,0
3461,4,37.0,16.5,2.0,2,0
3462,5,22.0,2.5,0.0,2,0
3463,5,27.0,2.5,0.0,1,0
3464,5,42.0,23.0,5.5,3,0
3465,5,37.0,16.5,4.0,2,0
3466,4,27.0,0.5,0.0,2,0
3467,5,27.0,6.0,0.0,3,0
3468,4,27.0,13.0,2.0,2,0
3469,3,22.0,6.0,1.0,2,0
3470,5,32.0,13.0,2.0,2,0
3471,5,27.0,2.5,0.0,2,0
3472,5,27.0,6.0,4.0,3,0
3473,4,42.0,23.0,2.0,3,0
3474,4,22.0,2.5,0.0,4,0
3475,5,32.0,16.5,3.0,3,0
3476,5,22.0,2.5,0.0,1,0
3477,5,22.0,0.5,0.0,3,0
3478,4,42.0,23.0,5.5,4,0
3479,5,42.0,16.5,2.0,3,0
3480,4,22.0,2.5,0.0,1,0
3481,2,22.0,2.5,1.0,2,0
3482,3,22.0,2.5,0.0,1,0
3483,4,32.0,13.0,2.0,3,0
3484,5,27.0,6.0,1.0,3,0
3485,4,32.0,9.0,2.0,2,0
3486,5,27.0,2.5,0.0,2,0
3487,2,22.0,2.5,2.0,3,0
3488,5,22.0,0.5,0.0,4,0
3489,5,27.0,2.5,0.0,3,0
3490,5,27.0,6.0,1.0,3,0
3491,4,27.0,6.0,2.0,4,0
3492,4,22.0,2.5,0.0,2,0
3493,4,22.0,2.5,0.0,1,0
3494,5,22.0,2.5,0.0,2,0
3495,5,22.0,2.5,2.0,3,0
3496,3,32.0,6.0,2.0,3,0
3497,4,27.0,6.0,3.0,3,0
3498,4,42.0,23.0,3.0,3,0
3499,5,22.0,0.5,0.0,3,0
3500,4,42.0,13.0,4.0,3,0
3501,5,22.0,6.0,0.0,4,0
3502,2,32.0,13.0,1.0,3,0
3503,4,22.0,2.5,0.0,1,0
3504,5,22.0,2.5,0.0,2,0
3505,5,42.0,23.0,5.5,2,0
3506,4,17.5,2.5,1.0,2,0
3507,5,27.0,13.0,1.0,2,0
3508,5,22.0,0.5,0.0,2,0
3509,4,32.0,2.5,0.0,1,0
3510,5,17.5,0.5,0.0,4,0
3511,5,22.0,0.5,2.0,2,0
3512,3,17.5,2.5,1.0,2,0
3513,3,27.0,6.0,0.0,3,0
3514,4,22.0,2.5,0.0,3,0
3515,5,22.0,6.0,2.0,2,0
3516,4,22.0,2.5,2.0,3,0
3517,4,22.0,6.0,1.0,2,0
3518,4,27.0,2.5,0.0,3,0
3519,5,27.0,2.5,0.0,3,0
3520,4,22.0,2.5,0.0,3,0
3521,5,27.0,2.5,0.0,2,0
3522,5,27.0,2.5,0.0,2,0
3523,5,22.0,2.5,0.0,3,0
3524,5,22.0,0.5,0.0,2,0
3525,4,42.0,23.0,3.0,4,0
3526,5,37.0,23.0,5.5,3,0
3527,4,22.0,6.0,1.0,3,0
3528,4,22.0,2.5,0.0,2,0
3529,5,32.0,2.5,0.0,1,0
3530,4,17.5,2.5,0.0,2,0
3531,5,37.0,23.0,5.5,3,0
3532,5,22.0,2.5,1.0,3,0
3533,5,42.0,23.0,5.5,4,0
3534,5,42.0,23.0,4.0,3,0
3535,4,27.0,6.0,0.0,2,0
3536,4,32.0,13.0,2.0,3,0
3537,4,27.0,6.0,2.0,3,0
3538,4,32.0,13.0,3.0,4,0
3539,5,32.0,13.0,3.0,2,0
3540,3,42.0,23.0,5.5,2,0
3541,1,37.0,13.0,3.0,4,0
3542,5,22.0,2.5,0.0,2,0
3543,4,22.0,2.5,0.0,1,0
3544,4,22.0,2.5,0.0,3,0
3545,4,22.0,6.0,3.0,2,0
3546,5,27.0,2.5,0.0,3,0
3547,4,22.0,0.5,0.0,2,0
3548,5,22.0,0.5,0.0,3,0
3549,4,27.0,9.0,0.0,2,0
3550,4,27.0,0.5,0.0,3,0
3551,4,27.0,6.0,2.0,3,0
3552,4,22.0,2.5,0.0,2,0
3553,5,22.0,6.0,0.0,3,0
3554,4,22.0,0.5,0.0,2,0
3555,5,17.5,0.5,0.0,2,0
3556,5,27.0,2.5,1.0,1,0
3557,3,27.0,9.0,2.0,1,0
3558,4,27.0,0.5,2.0,2,0
3559,4,22.0,2.5,0.0,2,0
3560,4,27.0,2.5,0.0,3,0
3561,2,27.0,6.0,2.0,2,0
3562,5,27.0,2.5,0.0,3,0
3563,5,42.0,9.0,0.0,4,0
3564,5,22.0,2.5,0.0,2,0
3565,5,37.0,13.0,5.5,4,0
3566,4,42.0,23.0,2.0,3,0
3567,5,32.0,16.5,3.0,4,0
3568,5,37.0,16.5,1.0,3,0
3569,5,22.0,2.5,0.0,3,0
3570,5,27.0,2.5,0.0,3,0
3571,4,42.0,23.0,3.0,3,0
3572,4,42.0,23.0,4.0,1,0
3573,3,27.0,2.5,0.0,2,0
3574,5,37.0,16.5,3.0,2,0
3575,5,42.0,23.0,5.5,3,0
3576,4,22.0,2.5,1.0,1,0
3577,5,27.0,9.0,1.0,3,0
3578,5,22.0,2.5,0.0,2,0
3579,4,22.0,2.5,1.0,2,0
3580,3,42.0,23.0,3.0,4,0
3581,5,42.0,23.0,3.0,3,0
3582,4,32.0,13.0,2.0,1,0
3583,4,37.0,16.5,5.5,3,0
3584,4,27.0,6.0,1.0,4,0
3585,5,42.0,23.0,5.5,3,0
3586,5,32.0,6.0,2.0,2,0
3587,2,32.0,9.0,2.0,4,0
3588,5,27.0,13.0,2.0,3,0
3589,5,42.0,23.0,5.5,4,0
3590,5,42.0,23.0,3.0,3,0
3591,5,22.0,0.5,0.0,2,0
3592,3,37.0,16.5,2.0,3,0
3593,4,27.0,6.0,2.0,3,0
3594,4,37.0,16.5,2.0,2,0
3595,2,32.0,16.5,2.0,2,0
3596,4,27.0,2.5,0.0,2,0
3597,5,37.0,23.0,2.0,2,0
3598,5,22.0,0.5,0.0,4,0
3599,5,42.0,16.5,3.0,2,0
3600,4,37.0,13.0,3.0,2,0
3601,5,32.0,13.0,2.0,4,0
3602,4,22.0,2.5,0.0,3,0
3603,5,27.0,2.5,1.0,3,0
3604,5,22.0,0.5,0.0,4,0
3605,5,37.0,16.5,5.5,3,0
3606,4,32.0,9.0,2.0,2,0
3607,5,22.0,2.5,0.0,1,0
3608,5,22.0,2.5,0.0,3,0
3609,4,32.0,16.5,4.0,3,0
3610,5,22.0,2.5,0.0,4,0
3611,5,37.0,23.0,3.0,4,0
3612,5,27.0,6.0,0.0,2,0
3613,5,22.0,2.5,0.0,2,0
3614,5,32.0,6.0,0.0,4,0
3615,4,32.0,16.5,2.0,2,0
3616,4,22.0,0.5,0.0,3,0
3617,3,22.0,2.5,0.0,3,0
3618,4,22.0,2.5,0.0,1,0
3619,5,27.0,2.5,0.0,2,0
3620,5,22.0,2.5,0.0,2,0
3621,2,42.0,16.5,3.0,3,0
3622,3,22.0,2.5,0.0,4,0
3623,5,27.0,6.0,0.0,2,0
3624,5,27.0,6.0,1.0,2,0
3625,4,22.0,2.5,0.0,1,0
3626,4,37.0,16.5,3.0,1,0
3627,4,32.0,16.5,3.0,2,0
3628,3,27.0,6.0,1.0,1,0
3629,4,27.0,6.0,1.0,3,0
3630,4,42.0,23.0,2.0,3,0
3631,4,27.0,6.0,2.0,2,0
3632,4,32.0,9.0,2.0,3,0
3633,5,42.0,23.0,2.0,2,0
3634,5,32.0,16.5,2.0,3,0
3635,4,22.0,2.5,0.0,3,0
3636,5,27.0,6.0,2.0,3,0
3637,5,27.0,2.5,1.0,2,0
3638,5,27.0,6.0,1.0,3,0
3639,4,32.0,6.0,1.0,3,0
3640,4,22.0,2.5,0.0,2,0
3641,5,27.0,2.5,1.0,3,0
3642,3,27.0,6.0,0.0,1,0
3643,5,27.0,2.5,0.0,2,0
3644,4,22.0,2.5,0.0,3,0
3645,4,22.0,6.0,1.0,2,0
3646,3,32.0,2.5,0.0,1,0
3647,2,37.0,23.0,5.5,2,0
3648,3,42.0,23.0,4.0,3,0
3649,4,22.0,2.5,1.0,1,0
3650,5,42.0,16.5,4.0,3,0
3651,5,22.0,0.5,0.0,3,0
3652,4,22.0,0.5,0.0,2,0
3653,4,27.0,6.0,2.0,3,0
3654,5,27.0,2.5,0.0,4,0
3655,4,22.0,2.5,0.0,3,0
3656,3,22.0,0.5,0.0,3,0
3657,5,27.0,2.5,0.0,2,0
3658,5,27.0,0.5,0.0,2,0
3659,5,32.0,16.5,4.0,3,0
3660,4,22.0,2.5,1.0,3,0
3661,3,22.0,2.5,0.0,1,0
3662,4,27.0,6.0,1.0,2,0
3663,4,17.5,2.5,0.0,3,0
3664,5,37.0,16.5,4.0,2,0
3665,4,32.0,16.5,5.5,1,0
3666,5,22.0,0.5,0.0,4,0
3667,5,22.0,2.5,0.0,2,0
3668,5,17.5,0.5,0.0,2,0
3669,5,22.0,2.5,1.0,4,0
3670,5,42.0,9.0,0.0,3,0
3671,4,27.0,6.0,1.0,2,0
3672,3,32.0,13.0,2.0,2,0
3673,4,32.0,13.0,2.0,2,0
3674,5,22.0,2.5,0.0,3,0
3675,4,27.0,9.0,2.0,2,0
3676,4,37.0,23.0,2.0,4,0
3677,4,42.0,23.0,3.0,2,0
3678,4,22.0,2.5,0.0,3,0
3679,5,27.0,9.0,2.0,3,0
3680,2,32.0,13.0,1.0,3,0
3681,1,42.0,23.0,2.0,3,0
3682,5,22.0,2.5,0.0,3,0
3683,4,27.0,6.0,1.0,3,0
3684,4,42.0,23.0,4.0,3,0
3685,5,32.0,16.5,3.0,1,0
3686,5,27.0,2.5,0.0,4,0
3687,4,27.0,9.0,0.0,2,0
3688,3,22.0,2.5,0.0,1,0
3689,5,27.0,2.5,0.0,2,0
3690,5,32.0,9.0,3.0,2,0
3691,5,22.0,0.5,0.0,3,0
3692,4,27.0,2.5,1.0,1,0
3693,4,37.0,16.5,3.0,3,0
3694,5,22.0,2.5,0.0,3,0
3695,3,22.0,2.5,0.0,2,0
3696,5,32.0,13.0,2.0,2,0
3697,5,32.0,9.0,2.0,3,0
3698,4,37.0,16.5,3.0,2,0
3699,5,27.0,2.5,0.0,3,0
3700,2,42.0,23.0,4.0,1,0
3701,4,27.0,6.0,2.0,3,0
3702,4,42.0,23.0,3.0,4,0
3703,5,22.0,0.5,0.0,4,0
3704,5,27.0,2.5,0.0,3,0
3705,4,22.0,2.5,0.0,3,0
3706,3,32.0,6.0,2.0,3,0
3707,5,22.0,6.0,0.0,3,0
3708,4,22.0,2.5,1.0,2,0
3709,5,27.0,0.5,0.0,2,0
3710,3,32.0,6.0,3.0,4,0
3711,4,27.0,0.5,0.0,4,0
3712,5,27.0,2.5,0.0,3,0
3713,4,22.0,6.0,0.0,2,0
3714,4,22.0,2.5,0.0,3,0
3715,4,22.0,2.5,0.0,1,0
3716,4,27.0,6.0,2.0,4,0
3717,5,22.0,2.5,0.0,1,0
3718,4,27.0,6.0,2.0,3,0
3719,5,22.0,0.5,0.0,2,0
3720,5,32.0,13.0,3.0,3,0
3721,4,32.0,6.0,0.0,3,0
3722,5,32.0,13.0,2.0,2,0
3723,5,22.0,2.5,0.0,2,0
3724,5,27.0,13.0,2.0,2,0
3725,4,27.0,6.0,1.0,4,0
3726,5,32.0,16.5,5.5,4,0
3727,5,37.0,16.5,3.0,3,0
3728,4,22.0,2.5,0.0,4,0
3729,5,37.0,16.5,4.0,2,0
3730,3,32.0,16.5,3.0,3,0
3731,5,22.0,2.5,0.0,1,0
3732,5,22.0,2.5,2.0,3,0
3733,3,37.0,16.5,2.0,3,0
3734,4,22.0,2.5,0.0,2,0
3735,5,22.0,0.5,0.0,3,0
3736,5,42.0,23.0,3.0,4,0
3737,4,22.0,6.0,2.0,2,0
3738,5,27.0,2.5,0.0,2,0
3739,5,27.0,6.0,0.0,1,0
3740,5,22.0,2.5,0.0,3,0
3741,4,37.0,23.0,3.0,4,0
3742,3,27.0,2.5,0.0,3,0
3743,5,27.0,2.5,0.0,2,0
3744,5,22.0,2.5,0.0,2,0
3745,4,32.0,13.0,2.0,2,0
3746,4,32.0,16.5,2.0,2,0
3747,4,27.0,6.0,2.0,2,0
3748,4,22.0,0.5,0.0,3,0
3749,3,22.0,2.5,1.0,4,0
3750,3,27.0,2.5,0.0,2,0
3751,3,27.0,6.0,2.0,2,0
3752,5,27.0,2.5,0.0,2,0
3753,5,22.0,0.5,0.0,2,0
3754,2,42.0,23.0,5.5,4,0
3755,4,27.0,2.5,0.0,4,0
3756,5,27.0,6.0,2.0,3,0
3757,4,42.0,23.0,2.0,3,0
3758,5,27.0,6.0,1.0,2,0
3759,5,22.0,2.5,0.0,3,0
3760,3,22.0,6.0,3.0,2,0
3761,5,17.5,0.5,0.0,2,0
3762,4,27.0,6.0,0.0,3,0
3763,5,22.0,2.5,0.0,2,0
3764,5,27.0,0.5,0.0,4,0
3765,4,42.0,23.0,5.5,4,0
3766,5,37.0,16.5,3.0,2,0
3767,4,42.0,23.0,3.0,2,0
3768,4,27.0,2.5,0.0,3,0
3769,4,22.0,2.5,0.0,3,0
3770,5,22.0,0.5,0.0,2,0
3771,5,22.0,2.5,1.0,2,0
3772,4,22.0,6.0,3.0,3,0
3773,5,42.0,23.0,5.5,2,0
3774,3,32.0,6.0,0.0,1,0
3775,5,37.0,13.0,0.0,2,0
3776,5,27.0,2.5,0.0,1,0
3777,3,32.0,6.0,0.0,2,0
3778,5,27.0,2.5,0.0,2,0
3779,5,42.0,23.0,4.0,3,0
3780,5,32.0,16.5,5.5,4,0
3781,4,27.0,6.0,2.0,2,0
3782,3,22.0,2.5,0.0,2,0
3783,2,27.0,2.5,0.0,1,0
3784,5,37.0,16.5,5.5,3,0
3785,3,37.0,23.0,3.0,2,0
3786,5,22.0,2.5,1.0,3,0
3787,5,22.0,2.5,0.0,2,0
3788,5,22.0,2.5,0.0,4,0
3789,5,27.0,2.5,0.0,4,0
3790,4,22.0,2.5,0.0,3,0
3791,4,32.0,6.0,2.0,3,0
3792,5,17.5,2.5,0.0,1,0
3793,4,27.0,9.0,2.0,1,0
3794,3,32.0,16.5,1.0,2,0
3795,4,27.0,6.0,1.0,2,0
3796,5,27.0,6.0,2.0,3,0
3797,5,27.0,6.0,1.0,3,0
3798,4,22.0,0.5,0.0,2,0
3799,5,22.0,2.5,1.0,2,0
3800,4,27.0,9.0,2.0,2,0
3801,4,22.0,2.5,1.0,3,0
3802,4,22.0,2.5,0.0,3,0
3803,5,32.0,16.5,1.0,3,0
3804,5,22.0,2.5,0.0,3,0
3805,5,22.0,2.5,1.0,3,0
3806,5,27.0,13.0,1.0,2,0
3807,4,27.0,6.0,2.0,2,0
3808,3,42.0,23.0,4.0,2,0
3809,3,37.0,16.5,2.0,2,0
3810,5,27.0,6.0,1.0,3,0
3811,5,22.0,0.5,0.0,2,0
3812,5,22.0,2.5,0.0,4,0
3813,4,27.0,6.0,1.0,4,0
3814,3,42.0,23.0,2.0,4,0
3815,3,27.0,6.0,1.0,3,0
3816,4,22.0,2.5,0.0,3,0
3817,5,22.0,2.5,0.0,2,0
3818,3,32.0,13.0,2.0,2,0
3819,4,37.0,16.5,5.5,3,0
3820,4,37.0,23.0,5.5,1,0
3821,5,22.0,0.5,0.0,3,0
3822,5,42.0,16.5,3.0,4,0
3823,4,27.0,2.5,0.0,3,0
3824,4,32.0,16.5,2.0,1,0
3825,4,22.0,2.5,0.0,3,0
3826,3,22.0,6.0,2.0,2,0
3827,5,22.0,2.5,0.0,2,0
3828,5,37.0,13.0,0.0,1,0
3829,4,42.0,23.0,5.5,2,0
3830,5,37.0,16.5,3.0,2,0
3831,5,27.0,6.0,0.0,3,0
3832,4,22.0,9.0,3.0,3,0
3833,5,17.5,2.5,0.0,3,0
3834,5,42.0,23.0,3.0,2,0
3835,5,37.0,13.0,2.0,4,0
3836,4,37.0,13.0,0.0,2,0
3837,2,27.0,6.0,2.0,3,0
3838,5,22.0,2.5,2.0,4,0
3839,4,22.0,6.0,1.0,2,0
3840,4,27.0,6.0,1.0,2,0
3841,5,42.0,23.0,4.0,3,0
3842,5,27.0,2.5,0.0,4,0
3843,5,22.0,2.5,0.0,2,0
3844,5,42.0,13.0,0.0,4,0
3845,5,22.0,2.5,0.0,3,0
3846,5,22.0,2.5,0.0,3,0
3847,5,22.0,2.5,1.0,3,0
3848,5,22.0,0.5,0.0,3,0
3849,4,32.0,9.0,3.0,3,0
3850,4,32.0,9.0,2.0,3,0
3851,4,27.0,6.0,2.0,1,0
3852,5,32.0,2.5,4.0,3,0
3853,5,22.0,0.5,0.0,2,0
3854,5,27.0,2.5,0.0,3,0
3855,4,32.0,16.5,3.0,3,0
3856,5,42.0,23.0,2.0,1,0
3857,3,32.0,13.0,3.0,2,0
3858,4,27.0,6.0,1.0,3,0
3859,5,27.0,9.0,2.0,4,0
3860,4,27.0,6.0,2.0,2,0
3861,4,22.0,2.5,0.0,2,0
3862,5,17.5,0.5,0.0,1,0
3863,4,32.0,16.5,3.0,3,0
3864,2,22.0,6.0,1.0,2,0
3865,5,22.0,2.5,0.0,2,0
3866,4,27.0,9.0,1.0,3,0
3867,5,22.0,2.5,1.0,2,0
3868,5,27.0,6.0,0.0,3,0
3869,3,42.0,23.0,3.0,3,0
3870,5,42.0,16.5,3.0,3,0
3871,5,27.0,6.0,1.0,4,0
3872,5,22.0,6.0,1.0,4,0
3873,4,22.0,0.5,0.0,2,0
3874,4,37.0,16.5,4.0,2,0
3875,5,32.0,16.5,3.0,3,0
3876,5,22.0,0.5,0.0,2,0
3877,5,32.0,16.5,3.0,3,0
3878,5,27.0,0.5,0.0,2,0
3879,5,22.0,2.5,0.0,3,0
3880,5,27.0,9.0,2.0,2,0
3881,4,22.0,2.5,1.0,2,0
3882,4,27.0,6.0,3.0,3,0
3883,3,42.0,16.5,3.0,4,0
3884,3,32.0,13.0,1.0,3,0
3885,5,32.0,16.5,3.0,3,0
3886,5,27.0,6.0,1.0,2,0
3887,4,32.0,16.5,2.0,2,0
3888,4,32.0,13.0,3.0,3,0
3889,5,22.0,2.5,0.0,3,0
3890,5,22.0,2.5,0.0,2,0
3891,4,27.0,13.0,2.0,3,0
3892,5,17.5,0.5,0.0,3,0
3893,4,27.0,9.0,2.0,3,0
3894,4,32.0,9.0,2.0,3,0
3895,5,32.0,16.5,3.0,2,0
3896,5,27.0,6.0,0.0,4,0
3897,5,32.0,16.5,2.0,4,0
3898,4,37.0,16.5,5.5,1,0
3899,4,22.0,2.5,0.0,3,0
3900,5,22.0,2.5,0.0,3,0
3901,4,27.0,2.5,0.0,2,0
3902,5,42.0,23.0,3.0,2,0
3903,5,22.0,2.5,1.0,3,0
3904,5,27.0,6.0,0.0,3,0
3905,4,27.0,6.0,0.0,2,0
3906,4,32.0,13.0,3.0,3,0
3907,5,27.0,9.0,1.0,2,0
3908,5,22.0,2.5,0.0,2,0
3909,1,42.0,23.0,4.0,4,0
3910,5,22.0,6.0,0.0,1,0
3911,5,32.0,13.0,3.0,1,0
3912,4,42.0,23.0,4.0,4,0
3913,3,22.0,2.5,0.0,2,0
3914,5,27.0,6.0,1.0,2,0
3915,3,42.0,23.0,3.0,2,0
3916,4,42.0,23.0,5.5,2,0
3917,4,22.0,6.0,0.0,1,0
3918,4,22.0,2.5,0.0,2,0
3919,5,27.0,6.0,2.0,4,0
3920,2,42.0,23.0,2.0,3,0
3921,5,32.0,16.5,3.0,3,0
3922,4,42.0,23.0,5.5,4,0
3923,5,22.0,2.5,0.0,1,0
3924,5,42.0,23.0,5.5,3,0
3925,5,27.0,0.5,0.0,2,0
3926,5,22.0,2.5,0.0,4,0
3927,3,27.0,9.0,2.0,3,0
3928,5,22.0,0.5,0.0,2,0
3929,5,22.0,2.5,1.0,3,0
3930,4,32.0,16.5,4.0,2,0
3931,4,32.0,13.0,0.0,2,0
3932,4,27.0,2.5,0.0,2,0
3933,5,32.0,16.5,2.0,2,0
3934,4,27.0,9.0,2.0,2,0
3935,4,22.0,2.5,2.0,3,0
3936,5,27.0,2.5,0.0,1,0
3937,2,22.0,2.5,1.0,3,0
3938,5,42.0,23.0,5.5,2,0
3939,5,27.0,2.5,0.0,3,0
3940,5,37.0,13.0,2.0,2,0
3941,5,42.0,16.5,1.0,4,0
3942,4,32.0,13.0,2.0,3,0
3943,5,22.0,2.5,1.0,3,0
3944,4,42.0,23.0,2.0,2,0
3945,4,27.0,9.0,2.0,3,0
3946,5,22.0,2.5,0.0,3,0
3947,5,22.0,2.5,0.0,4,0
3948,5,22.0,2.5,0.0,3,0
3949,5,32.0,16.5,3.0,3,0
3950,3,42.0,16.5,3.0,3,0
3951,5,27.0,2.5,1.0,1,0
3952,4,37.0,16.5,2.0,3,0
3953,5,37.0,2.5,0.0,3,0
3954,5,32.0,13.0,3.0,1,0
3955,3,37.0,16.5,2.0,3,0
3956,4,42.0,23.0,2.0,4,0
3957,5,27.0,2.5,0.0,2,0
3958,5,22.0,2.5,0.0,3,0
3959,5,22.0,6.0,0.0,2,0
3960,4,27.0,2.5,0.0,3,0
3961,5,22.0,2.5,0.0,3,0
3962,3,27.0,6.0,1.0,2,0
3963,5,32.0,16.5,4.0,3,0
3964,5,37.0,16.5,3.0,4,0
3965,4,32.0,13.0,2.0,3,0
3966,3,37.0,16.5,4.0,1,0
3967,5,22.0,2.5,0.0,2,0
3968,4,22.0,2.5,0.0,2,0
3969,4,22.0,2.5,1.0,3,0
3970,4,27.0,6.0,2.0,3,0
3971,5,22.0,2.5,0.0,3,0
3972,4,37.0,23.0,4.0,2,0
3973,5,27.0,9.0,2.0,3,0
3974,5,27.0,6.0,0.0,2,0
3975,4,32.0,2.5,0.0,2,0
3976,4,22.0,2.5,0.0,1,0
3977,3,32.0,13.0,0.0,1,0
3978,5,32.0,6.0,2.0,3,0
3979,5,22.0,2.5,0.0,1,0
3980,5,27.0,6.0,2.0,2,0
3981,4,22.0,2.5,0.0,1,0
3982,5,22.0,2.5,0.0,3,0
3983,4,42.0,23.0,4.0,2,0
3984,3,27.0,6.0,1.0,2,0
3985,4,27.0,2.5,0.0,3,0
3986,3,42.0,23.0,2.0,3,0
3987,4,42.0,23.0,3.0,2,0
3988,5,27.0,2.5,0.0,3,0
3989,4,22.0,2.5,0.0,3,0
3990,5,27.0,0.5,0.0,1,0
3991,5,37.0,16.5,3.0,3,0
3992,5,32.0,6.0,0.0,2,0
3993,5,22.0,6.0,0.0,1,0
3994,4,32.0,16.5,4.0,1,0
3995,4,22.0,2.5,1.0,1,0
3996,4,27.0,2.5,2.0,3,0
3997,3,27.0,2.5,0.0,2,0
3998,5,42.0,23.0,4.0,3,0
3999,4,27.0,2.5,1.0,4,0
4000,5,27.0,6.0,1.0,3,0
4001,5,27.0,6.0,0.0,3,0
4002,5,42.0,23.0,4.0,2,0
4003,5,22.0,2.5,1.0,3,0
4004,2,27.0,6.0,2.0,4,0
4005,4,42.0,23.0,2.0,3,0
4006,5,27.0,6.0,1.0,4,0
4007,4,22.0,2.5,0.0,4,0
4008,4,22.0,2.5,0.0,2,0
4009,4,27.0,9.0,2.0,2,0
4010,5,37.0,16.5,1.0,3,0
4011,4,22.0,2.5,1.0,3,0
4012,5,27.0,13.0,2.0,4,0
4013,4,27.0,6.0,0.0,2,0
4014,5,22.0,2.5,1.0,2,0
4015,5,17.5,0.5,0.0,1,0
4016,4,27.0,2.5,0.0,1,0
4017,5,27.0,6.0,1.0,2,0
4018,5,22.0,2.5,0.0,2,0
4019,4,37.0,16.5,3.0,2,0
4020,4,22.0,2.5,0.0,2,0
4021,4,32.0,9.0,2.0,2,0
4022,5,22.0,2.5,1.0,3,0
4023,4,27.0,2.5,0.0,2,0
4024,5,27.0,6.0,2.0,2,0
4025,4,22.0,2.5,1.0,3,0
4026,3,22.0,0.5,0.0,2,0
4027,5,32.0,13.0,3.0,3,0
4028,5,32.0,9.0,2.0,1,0
4029,5,22.0,2.5,0.0,3,0
4030,4,32.0,13.0,0.0,3,0
4031,5,27.0,2.5,0.0,2,0
4032,2,22.0,2.5,0.0,3,0
4033,3,32.0,9.0,1.0,3,0
4034,5,22.0,0.5,0.0,3,0
4035,5,27.0,6.0,0.0,3,0
